cartodb_id,the_geom,url,name,line,median_income
856,0101000020E6100000BD4628232E7F52C05744AA8A834C4440,http://www.mta.info/nyct/service/,25th Ave & 86th St At Se Corner,D,47552.000000000000
857,0101000020E610000053659C8C2A7F52C0D5EE8C318A4C4440,http://www.mta.info/nyct/service/,25th Ave & 86th St At Ne Corner,D,51363.000000000000
897,0101000020E61000004C248165A57F52C03A057D8AF6514440,http://www.mta.info/nyct/service/,New Utrecht Ave & 45th St At Nw Corner,D,30515.000000000000
898,0101000020E6100000A97F86FD9E7F52C0144D947512524440,http://www.mta.info/nyct/service/,New Utrecht Ave & 44th St At Ne Corner,D,30142.000000000000
899,0101000020E6100000C3350988498052C0AE9DA067C6534440,http://www.mta.info/nyct/service/,4th Ave & 36th St At Nw Corner,D-N-R,43942.000000000000
900,0101000020E61000008CFF4404E37F52C005DDD38D8A544440,http://www.mta.info/nyct/service/,4th Ave & 25th St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R,44259.000000000000
901,0101000020E6100000ABACF21C917F52C01613344428554440,http://www.mta.info/nyct/service/,4th Ave & Prospect Ave At Se Corner (To Bay Ridge And Coney Island Onl,D-N-R,67955.000000000000
902,0101000020E6100000EA0FE8A38C7F52C0D455B53C22554440,http://www.mta.info/nyct/service/,4th Ave & Prospect Ave At Sw Corner (To Manhattan Only),D-N-R,67955.000000000000
915,0101000020E610000010D800ED477F52C014DDF26DD4554440,http://www.mta.info/nyct/service/,4th Ave & 9th St At Nw Corner,D-F-G-N-R,81875.000000000000
916,0101000020E61000008C27BCED427F52C05D5C53E8CF554440,http://www.mta.info/nyct/service/,4th Ave & 9th St At Ne Corner,D-F-G-N-R,94925.000000000000
960,0101000020E610000060C75CDC467B52C0C9E76801ED694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
961,0101000020E6100000F2468B5E467B52C0186810E7F4694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
962,0101000020E61000002BDE36F2407B52C0893E3065F3694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Se Corner,4-B-D,33809.000000000000
963,0101000020E61000005C92AA45447B52C02DB7D5B3FA694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Nw Corner,4-B-D,33809.000000000000
964,0101000020E61000007E371F643C7B52C079D2C528006A4440,http://www.mta.info/nyct/service/,River Ave & 161st St At Ne Corner,4-B-D,29723.000000000000
971,0101000020E6100000CEDA8B91257B52C013F091C7E6694440,http://www.mta.info/nyct/service/,Walton Ave & 161st St At Nw Corner,4-B-D,29723.000000000000
972,0101000020E6100000B935F656247B52C041BACCDBEB694440,http://www.mta.info/nyct/service/,Walton Ave & 161st St At Nw Corner,4-B-D,29723.000000000000
977,0101000020E61000002E91DDC2487B52C0BB346621F1694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
978,0101000020E6100000E0EEF785497B52C04C2E1F6BEE694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
997,0101000020E6100000ABDDC9FACD7A52C080510EDF9C6A4440,http://www.mta.info/nyct/service/,Grand Concourse & Mcclellan St At Se Corner,B-D,38440.000000000000
998,0101000020E610000054EFE86ED77A52C0CB0A6564A36A4440,http://www.mta.info/nyct/service/,Grand Concourse & Mcclellan St At Sw Corner,B-D,29723.000000000000
999,0101000020E6100000B907F755B97A52C0E7F502E5C96A4440,http://www.mta.info/nyct/service/,Grand Concourse & 167th St At Se Corner,B-D,38440.000000000000
1000,0101000020E6100000ABA999DBBD7A52C020C91658DA6A4440,http://www.mta.info/nyct/service/,Grand Concourse & 167th St At Nw Corner,B-D,25000.000000000000
1003,0101000020E6100000CE72E7AD817A52C0542A565A596B4440,http://www.mta.info/nyct/service/,Grand Concourse & 170th St At Sw Corner,B-D,17978.0000000000000000
1004,0101000020E6100000C8914C85787A52C0D205D924526B4440,http://www.mta.info/nyct/service/,Grand Concourse & 170th St At Se Corner,B-D,18662.0000000000000000
1005,0101000020E610000063293F0C747A52C01D43384F886B4440,http://www.mta.info/nyct/service/,Grand Concourse & 171st St At Nw Corner,B-D,29535.000000000000
1007,0101000020E610000038E0B1C0577A52C09CBCD12F246C4440,http://www.mta.info/nyct/service/,Grand Concourse & 174th St At Nw Corner,B-D,30905.000000000000
1008,0101000020E6100000720B207A527A52C0AA8BC1F0246C4440,http://www.mta.info/nyct/service/,Grand Concourse & 174th St At Nw Corner,B-D,30905.000000000000
1011,0101000020E61000004B964F6A2F7A52C0F2B69378536C4440,http://www.mta.info/nyct/service/,Grand Concourse & 175th St At Ne Corner,B-D,24365.000000000000
